-4.0,-4.0,0.0
-4.0,-3.919191919191919,0.0
-4.0,-3.8383838383838382,0.0
-4.0,-3.757575757575758,0.0
-4.0,-3.676767676767677,0.0
-4.0,-3.595959595959596,0.0
-4.0,-3.515151515151515,0.0
-4.0,-3.4343434343434343,0.0
-4.0,-3.3535353535353534,0.0
-4.0,-3.2727272727272725,0.0
-4.0,-3.191919191919192,0.0
-4.0,-3.111111111111111,0.0
-4.0,-3.0303030303030303,0.0
-4.0,-2.9494949494949494,0.0
-4.0,-2.8686868686868685,0.0
-4.0,-2.787878787878788,0.0
-4.0,-2.7070707070707067,0.0
-4.0,-2.6262626262626263,0.0
-4.0,-2.5454545454545454,0.0
-4.0,-2.4646464646464645,0.0
-4.0,-2.3838383838383836,0.0
-4.0,-2.3030303030303028,0.0
-4.0,-2.2222222222222223,0.0
-4.0,-2.141414141414141,0.0
-4.0,-2.0606060606060606,0.0
-4.0,-1.9797979797979797,0.0
-4.0,-1.8989898989898988,0.0
-4.0,-1.818181818181818,0.0
-4.0,-1.737373737373737,0.0
-4.0,-1.6565656565656566,0.0
-4.0,-1.5757575757575757,0.0
-4.0,-1.4949494949494948,0.0
-4.0,-1.414141414141414,0.0
-4.0,-1.333333333333333,0.0
-4.0,-1.2525252525252522,0.0
-4.0,-1.1717171717171713,0.0
-4.0,-1.0909090909090908,0.0
-4.0,-1.01010101010101,0.0
-4.0,-0.9292929292929291,0.0
-4.0,-0.8484848484848482,0.0
-4.0,-0.7676767676767673,0.0
-4.0,-0.6868686868686864,0.0
-4.0,-0.606060606060606,0.0
-4.0,-0.5252525252525251,0.0
-4.0,-0.4444444444444442,0.0
-4.0,-0.3636363636363633,0.0
-4.0,-0.28282828282828243,0.0
-4.0,-0.20202020202020154,0.0
-4.0,-0.1212121212121211,0.0
-4.0,-0.04040404040404022,0.0
-4.0,0.040404040404040664,0.0
-4.0,0.12121212121212199,0.0
-4.0,0.20202020202020243,0.0
-4.0,0.2828282828282829,0.0
-4.0,0.3636363636363642,0.0
-4.0,0.44444444444444464,0.0
-4.0,0.525252525252526,0.0
-4.0,0.6060606060606064,0.0
-4.0,0.6868686868686869,0.0
-4.0,0.7676767676767682,0.0
-4.0,0.8484848484848486,0.0
-4.0,0.92929292929293,0.0
-4.0,1.0101010101010104,0.0
-4.0,1.0909090909090917,0.0
-4.0,1.1717171717171722,0.0
-4.0,1.2525252525252526,0.0
-4.0,1.333333333333334,0.0
-4.0,1.4141414141414144,0.0
-4.0,1.4949494949494957,0.0
-4.0,1.5757575757575761,0.0
-4.0,1.6565656565656575,0.0
-4.0,1.737373737373738,0.0
-4.0,1.8181818181818183,0.0
-4.0,1.8989898989898997,0.0
-4.0,1.9797979797979801,0.0
-4.0,2.0606060606060614,0.0
-4.0,2.141414141414142,0.0
-4.0,2.2222222222222223,0.0
-4.0,2.3030303030303036,0.0
-4.0,2.383838383838384,0.0
-4.0,2.4646464646464654,0.0
-4.0,2.545454545454546,0.0
-4.0,2.626262626262627,0.0
-4.0,2.7070707070707076,0.0
-4.0,2.787878787878788,0.0
-4.0,2.8686868686868694,0.0
-4.0,2.94949494949495,0.0
-4.0,3.030303030303031,0.0
-4.0,3.1111111111111116,0.0
-4.0,3.191919191919193,0.0
-4.0,3.2727272727272734,0.0
-4.0,3.353535353535354,0.0
-4.0,3.434343434343435,0.0
-4.0,3.5151515151515156,0.0
-4.0,3.595959595959597,0.0
-4.0,3.6767676767676774,0.0
-4.0,3.757575757575758,0.0
-4.0,3.838383838383839,0.0
-4.0,3.9191919191919196,0.0
-4.0,4.0,0.0
-3.919191919191919,-4.0,0.0
-3.919191919191919,-3.919191919191919,-1.6079680712679373e-06
-3.919191919191919,-3.8383838383838382,-2.567152312572471e-06
-3.919191919191919,-3.757575757575758,-3.5213785889824656e-06
-3.919191919191919,-3.676767676767677,-4.469698000782174e-06
-3.919191919191919,-3.595959595959596,-5.41117006387648e-06
-3.919191919191919,-3.515151515151515,-6.344863483859209e-06
-3.919191919191919,-3.4343434343434343,-7.269857006005076e-06
-3.919191919191919,-3.3535353535353534,-8.185240609699662e-06
-3.919191919191919,-3.2727272727272725,-9.090116035462281e-06
-3.919191919191919,-3.191919191919192,-9.98359786885672e-06
-3.919191919191919,-3.111111111111111,-1.0864814501070075e-05
-3.919191919191919,-3.0303030303030303,-1.1732908532749442e-05
-3.919191919191919,-2.9494949494949494,-1.2587038197897638e-05
-3.919191919191919,-2.8686868686868685,-1.3426377750688778e-05
-3.919191919191919,-2.787878787878788,-1.4250118294256708e-05
-3.919191919191919,-2.7070707070707067,-1.5057468928450501e-05
-3.919191919191919,-2.6262626262626263,-1.5847656843218094e-05
-3.919191919191919,-2.5454545454545454,-1.661992864483708e-05
-3.919191919191919,-2.4646464646464645,-1.7373551010474442e-05
-3.919191919191919,-2.3838383838383836,-1.8107810688186565e-05
-3.919191919191919,-2.3030303030303028,-1.8822016290651056e-05
-3.919191919191919,-2.2222222222222223,-1.951549790406293e-05
-3.919191919191919,-2.141414141414141,-2.0187608601396345e-05
-3.919191919191919,-2.0606060606060606,-2.083772398328576e-05
-3.919191919191919,-1.9797979797979797,-2.1465243606216822e-05
